gene_id	gene_symbol	tissue	score	source
ENSG00000100503.23	NIN	Liver	2.263717566992769e-05	GTEx
ENSG00000270062.1	RP11-248J18.3	Liver	4.78860059549128e-06	GTEx
ENSG00000258843.1	RP11-286O18.1	Liver	0.0	GTEx
ENSG00000252945.1	snoU83B	Liver	0.0	GTEx
ENSG00000258687.1	RP11-218E20.2	Liver	0.0	GTEx
ENSG00000100504.16	PYGL	Liver	0.0009410463632496811	GTEx
ENSG00000131969.14	ABHD12B	Liver	9.013185878349637e-07	GTEx
ENSG00000258745.1	RP11-218E20.5	Liver	6.55806039982986e-06	GTEx
ENSG00000258711.2	RP11-218E20.3	Liver	2.1471714164185453e-07	GTEx
ENSG00000100505.13	TRIM9	Liver	1.9047213951509995e-06	GTEx
ENSG00000259055.1	RP11-1140I5.1	Liver	0.0	GTEx
ENSG00000139921.12	TMX1	Liver	0.00014499361973628242	GTEx
ENSG00000201376.1	SNORA70	Liver	0.0	GTEx
ENSG00000201820.1	Y_RNA	Liver	0.0	GTEx
ENSG00000258955.1	LINC00519	Liver	0.0	GTEx
ENSG00000258479.5	LINC00640	Liver	6.435559336452573e-07	GTEx
ENSG00000258942.1	RP11-255G12.2	Liver	0.0	GTEx
ENSG00000258808.1	RP11-255G12.3	Liver	0.0	GTEx
ENSG00000258893.1	SETP2	Liver	0.0	GTEx
ENSG00000258537.5	FRMD6-AS2	Liver	0.0	GTEx
ENSG00000139926.15	FRMD6	Liver	3.3611229264142915e-05	GTEx
ENSG00000252400.1	RNU6-1291P	Liver	0.0	GTEx
ENSG00000277050.1	RP11-102G14.1	Liver	6.200765631646108e-06	GTEx
ENSG00000273888.1	FRMD6-AS1	Liver	1.5938749468311357e-06	GTEx
ENSG00000251756.1	RNA5SP385	Liver	0.0	GTEx
ENSG00000207004.1	RNU6-301P	Liver	0.0	GTEx
ENSG00000259111.1	RP11-280K24.1	Liver	0.0	GTEx
ENSG00000258423.1	OR7E105P	Liver	0.0	GTEx
ENSG00000258550.1	OR7E106P	Liver	0.0	GTEx
ENSG00000258535.1	RP11-280K24.4	Liver	0.0	GTEx
ENSG00000258849.1	OR7E159P	Liver	0.0	GTEx
ENSG00000259157.1	RP11-280K24.6	Liver	0.0	GTEx
ENSG00000186469.8	GNG2	Liver	2.3921735431731176e-05	GTEx
ENSG00000258928.1	RP11-463J10.2	Liver	0.0	GTEx
ENSG00000258854.1	RP11-463J10.4	Liver	0.0	GTEx
ENSG00000087302.8	C14orf166	Liver	0.00018843045512547852	GTEx
ENSG00000087303.17	NID2	Liver	2.165886856656742e-05	GTEx
ENSG00000258694.1	RP11-1033H12.1	Liver	0.0	GTEx
ENSG00000258981.1	COX5AP2	Liver	0.0	GTEx
ENSG00000258440.1	RP11-1033H12.3	Liver	0.0	GTEx
ENSG00000168229.3	PTGDR	Liver	8.897490429604425e-06	GTEx
ENSG00000261208.1	RP11-452D12.1	Liver	1.1088898341131435e-06	GTEx
ENSG00000125384.6	PTGER2	Liver	1.317907273500638e-05	GTEx
ENSG00000087301.8	TXNDC16	Liver	2.8192258613356018e-05	GTEx
ENSG00000180998.11	GPR137C	Liver	5.128881327094853e-06	GTEx
ENSG00000197930.12	ERO1A	Liver	0.00025487026797107613	GTEx
ENSG00000100519.11	PSMC6	Liver	0.0002713738834538494	GTEx
ENSG00000198252.11	STYX	Liver	0.00017201190982560612	GTEx
ENSG00000100522.8	GNPNAT1	Liver	0.0002499361973628243	GTEx
ENSG00000258698.1	RP11-589M4.3	Liver	0.0	GTEx
ENSG00000258802.1	RP11-589M4.2	Liver	0.0	GTEx
ENSG00000073712.14	FERMT2	Liver	0.000467715865589111	GTEx
ENSG00000271075.1	RP11-589M4.4	Liver	4.334325818800511e-06	GTEx
ENSG00000258503.1	RP11-368P15.1	Liver	0.0	GTEx
ENSG00000258993.1	RP11-368P15.2	Liver	0.0	GTEx
ENSG00000100523.14	DDHD1	Liver	2.1301573798383666e-05	GTEx
ENSG00000258731.1	RP11-547D23.1	Liver	0.0	GTEx
ENSG00000237356.5	AL163953.3	Liver	2.4627817949808594e-07	GTEx
ENSG00000225680.1	AL163953.2	Liver	0.0	GTEx
ENSG00000226132.1	RPS3AP46	Liver	0.0	GTEx
ENSG00000235269.1	AL162759.1	Liver	2.2841344108889835e-06	GTEx
ENSG00000231922.1	AL138479.3	Liver	0.0	GTEx
ENSG00000266431.1	MIR5580	Liver	0.0	GTEx
ENSG00000125378.15	BMP4	Liver	2.3241173968524035e-05	GTEx
ENSG00000224004.2	ATP5C1P1	Liver	1.1060825180774141e-06	GTEx
ENSG00000100526.19	CDKN3	Liver	3.9523606975755e-06	GTEx
ENSG00000100528.11	CNIH1	Liver	0.0004720544449170566	GTEx
ENSG00000258753.1	RP11-794A8.1	Liver	0.0	GTEx
ENSG00000197045.12	GMFB	Liver	9.037005529561888e-05	GTEx
ENSG00000100532.11	CGRRF1	Liver	5.365376435559337e-05	GTEx
ENSG00000020577.13	SAMD4A	Liver	0.00012958740961293067	GTEx
ENSG00000131979.18	GCH1	Liver	0.0008341982135261591	GTEx
ENSG00000252019.1	RNU6ATAC9P	Liver	0.0	GTEx
ENSG00000265432.1	MIR4308	Liver	0.0	GTEx
ENSG00000258872.2	FDPSP3	Liver	2.0655040408336877e-06	GTEx
ENSG00000198554.11	WDHD1	Liver	4.17524457677584e-06	GTEx
ENSG00000233924.1	RPSAP13	Liver	0.0	GTEx
ENSG00000180008.8	SOCS4	Liver	4.659293917481923e-05	GTEx
ENSG00000168175.14	MAPK1IP1L	Liver	0.00015942152275627395	GTEx
ENSG00000131981.15	LGALS3	Liver	9.52105487026797e-05	GTEx
ENSG00000126787.12	DLGAP5	Liver	1.4962143768609101e-06	GTEx
ENSG00000258050.2	RP11-698F20.3	Liver	0.0	GTEx
ENSG00000279392.1	RP11-665C16.9	Liver	1.9804338579327946e-06	GTEx
ENSG00000271180.1	RP11-665C16.8	Liver	0.0	GTEx
ENSG00000258413.1	RP11-665C16.6	Liver	5.946405784772437e-07	GTEx
ENSG00000178974.9	FBXO34	Liver	8.507868991918333e-05	GTEx
ENSG00000239686.1	RP11-665C16.1	Liver	0.0	GTEx
ENSG00000278818.1	Metazoa_SRP	Liver	0.0	GTEx
ENSG00000258469.1	CHMP4BP1	Liver	3.91237771161208e-05	GTEx
ENSG00000258455.1	RP11-665C16.5	Liver	0.0	GTEx
ENSG00000126775.8	ATG14	Liver	9.26754572522331e-05	GTEx
ENSG00000259318.1	RP11-454L9.2	Liver	2.5248830284985115e-06	GTEx
ENSG00000182521.5	TBPL2	Liver	0.0	GTEx
ENSG00000186615.10	KTN1-AS1	Liver	5.498936622713739e-06	GTEx
ENSG00000213641.4	RPL7AP4	Liver	0.0	GTEx
ENSG00000271484.1	ABI1P1	Liver	0.0	GTEx
ENSG00000126777.17	KTN1	Liver	0.0003842620161633348	GTEx
ENSG00000200742.1	Y_RNA	Liver	0.0	GTEx
ENSG00000258784.1	RP11-813I20.2	Liver	0.0	GTEx
ENSG00000177350.6	RPL13AP3	Liver	8.672054444917057e-07	GTEx
ENSG00000258791.7	LINC00520	Liver	0.0	GTEx
ENSG00000259868.2	RP11-1012E15.2	Liver	3.392598894087622e-07	GTEx
ENSG00000277763.1	CTD-2588E21.1	Liver	3.117822203317737e-06	GTEx
ENSG00000139946.9	PELI2	Liver	1.61429179072735e-05	GTEx
ENSG00000259483.1	RP11-930O11.2	Liver	0.0	GTEx
ENSG00000275569.1	RP11-930O11.3	Liver	1.6896639727775416e-06	GTEx
ENSG00000259719.5	RP11-930O11.1	Liver	0.0	GTEx
ENSG00000070269.13	TMEM260	Liver	5.320289238621863e-05	GTEx
ENSG00000258803.1	RP11-624J12.1	Liver	0.0	GTEx
ENSG00000258428.5	RP11-1085N6.2	Liver	0.0	GTEx
ENSG00000242995.1	RP11-1085N6.1	Liver	0.0	GTEx
ENSG00000259133.5	RP11-1085N6.3	Liver	0.0	GTEx
ENSG00000258703.1	RP11-1085N6.4	Liver	0.0	GTEx
ENSG00000165588.16	OTX2	Liver	0.0	GTEx
ENSG00000248550.3	OTX2-AS1	Liver	0.0	GTEx
ENSG00000258776.1	RP11-1085N6.5	Liver	0.0	GTEx
ENSG00000243801.3	RN7SL461P	Liver	0.0	GTEx
ENSG00000200818.1	RNU6-1204P	Liver	0.0	GTEx
ENSG00000243388.1	RPL3P3	Liver	0.0	GTEx
ENSG00000258758.1	RP11-613G13.1	Liver	0.0	GTEx
ENSG00000259136.1	RP11-108M12.2	Liver	0.0	GTEx
ENSG00000258592.1	RP11-108M12.3	Liver	0.0	GTEx
ENSG00000070367.15	EXOC5	Liver	6.00765631646108e-05	GTEx
ENSG00000053770.11	AP5M1	Liver	5.1322841344108885e-05	GTEx
ENSG00000259008.1	RP11-932A10.1	Liver	0.0	GTEx
ENSG00000139977.13	NAA30	Liver	8.435559336452574e-05	GTEx
ENSG00000100557.9	C14orf105	Liver	0.00028796256911952354	GTEx
ENSG00000151812.14	SLC35F4	Liver	0.0	GTEx
ENSG00000259039.1	RP11-409I10.2	Liver	7.783921735431731e-07	GTEx
ENSG00000258856.2	CTD-2325K12.1	Liver	0.0	GTEx
ENSG00000252837.1	RN7SKP99	Liver	0.0	GTEx
ENSG00000259969.1	RP11-999E24.3	Liver	6.3521905572096986e-06	GTEx
ENSG00000139971.15	C14orf37	Liver	2.5214802211824755e-06	GTEx
ENSG00000258836.2	RP11-349A22.2	Liver	0.0	GTEx
ENSG00000243023.2	UBA52P3	Liver	0.0	GTEx
ENSG00000243700.3	RN7SL598P	Liver	0.0	GTEx
ENSG00000258519.1	RP11-349A22.3	Liver	0.0	GTEx
ENSG00000131966.13	ACTR10	Liver	0.0002102084219481072	GTEx
ENSG00000100567.12	PSMA3	Liver	0.0010057847724372607	GTEx
ENSG00000258682.1	CTD-2002H8.2	Liver	1.6447469162058697e-05	GTEx
ENSG00000257621.7	PSMA3-AS1	Liver	0.00018451722671203742	GTEx
ENSG00000180189.10	HMGB1P14	Liver	3.3483623989791576e-06	GTEx
ENSG00000279636.2	LINC00216	Liver	5.739685240323266e-06	GTEx
ENSG00000252782.1	RNU6-341P	Liver	0.0	GTEx
ENSG00000032219.18	ARID4A	Liver	9.724372607401107e-05	GTEx
ENSG00000258658.1	RP11-517O13.3	Liver	0.0	GTEx
ENSG00000196860.7	TOMM20L	Liver	9.208847299021693e-07	GTEx
ENSG00000258378.1	RP11-517O13.1	Liver	1.7320289238621863e-06	GTEx
ENSG00000100575.13	TIMM9	Liver	0.00021080391322841346	GTEx
ENSG00000100578.14	KIAA0586	Liver	2.907698851552531e-05	GTEx
ENSG00000252198.1	Y_RNA	Liver	0.0	GTEx
ENSG00000258650.1	HSBP1P1	Liver	0.0	GTEx
ENSG00000258900.1	HNRNPCP1	Liver	2.4951084644831985e-05	GTEx
ENSG00000239510.2	RPL9P5	Liver	0.0	GTEx
ENSG00000165617.14	DACT1	Liver	2.0331773713313486e-05	GTEx
ENSG00000213598.4	RP11-112J1.1	Liver	1.4870267971076137e-05	GTEx
ENSG00000258734.2	RP11-112J1.3	Liver	2.2050191407911525e-06	GTEx
ENSG00000258583.5	LINC01500	Liver	0.0	GTEx
ENSG00000258685.2	CTD-2315A10.2	Liver	0.0	GTEx
ENSG00000258996.2	CTD-2315A10.1	Liver	0.0	GTEx
ENSG00000100592.15	DAAM1	Liver	0.00010053594215227563	GTEx
ENSG00000181619.11	GPR135	Liver	8.584432156529137e-06	GTEx
ENSG00000126790.11	L3HYPDH	Liver	0.00013327094853253935	GTEx
ENSG00000050130.17	JKAMP	Liver	0.00019319438536792856	GTEx
ENSG00000151838.11	CCDC175	Liver	0.0	GTEx
ENSG00000139970.16	RTN1	Liver	5.3177371331348365e-06	GTEx
ENSG00000263629.1	MIR5586	Liver	0.0	GTEx
ENSG00000261120.1	RP11-62H20.1	Liver	1.7541471714164185e-06	GTEx
ENSG00000131951.10	LRRC9	Liver	2.490854955338154e-07	GTEx
ENSG00000258553.5	RP11-16B13.1	Liver	8.306252658443216e-07	GTEx
ENSG00000126773.12	PCNX4	Liver	2.9859634198213524e-05	GTEx
ENSG00000100612.13	DHRS7	Liver	0.0006048490004253509	GTEx
ENSG00000258896.1	SCOCP1	Liver	1.430370055295619e-06	GTEx
ENSG00000258563.2	PSMA3P	Liver	0.0	GTEx
ENSG00000242135.2	RPL17P2	Liver	0.0	GTEx
ENSG00000254718.6	CTD-2184C24.2	Liver	4.729051467460656e-06	GTEx
ENSG00000100614.17	PPM1A	Liver	0.00012491705657167163	GTEx
ENSG00000258556.1	CTD-2568P8.1	Liver	0.0	GTEx
ENSG00000179008.8	C14orf39	Liver	0.0	GTEx
ENSG00000258427.3	RBM8B	Liver	2.689068481497235e-06	GTEx
ENSG00000259169.1	GNRHR2P1	Liver	0.0	GTEx
ENSG00000258692.2	SALL4P7	Liver	0.0	GTEx
ENSG00000184302.6	SIX6	Liver	0.0	GTEx
ENSG00000258670.1	RP11-1042B17.3	Liver	0.0	GTEx
ENSG00000258764.1	RP11-1042B17.4	Liver	0.0	GTEx
ENSG00000244756.1	RP11-1042B17.1	Liver	0.0	GTEx
ENSG00000241354.2	RP11-1042B17.2	Liver	0.0	GTEx
ENSG00000258952.2	SALRNA1	Liver	0.0	GTEx
ENSG00000126778.8	SIX1	Liver	1.7788175244576774e-07	GTEx
ENSG00000100625.8	SIX4	Liver	1.1452998723947256e-06	GTEx
ENSG00000020426.10	MNAT1	Liver	5.678434708634623e-05	GTEx
ENSG00000258445.3	RP11-307P22.1	Liver	0.0	GTEx
ENSG00000258485.2	SRMP2	Liver	0.0	GTEx
ENSG00000126814.6	TRMT5	Liver	4.795406210123352e-05	GTEx
ENSG00000139974.15	SLC38A6	Liver	1.8443215652913654e-05	GTEx
ENSG00000027075.14	PRKCH	Liver	2.9119523606975754e-05	GTEx
ENSG00000182107.6	TMEM30B	Liver	7.778817524457678e-05	GTEx
ENSG00000247287.2	RP11-902B17.1	Liver	1.1322841344108889e-06	GTEx
ENSG00000258926.1	RP11-47I22.1	Liver	2.31901318587835e-06	GTEx
ENSG00000250548.6	RP11-47I22.2	Liver	2.3232666950233943e-07	GTEx
ENSG00000232774.7	FLJ22447	Liver	2.1344108889834116e-06	GTEx
ENSG00000258777.1	HIF1A-AS1	Liver	0.0	GTEx
ENSG00000100644.16	HIF1A	Liver	0.0002417694598043386	GTEx
ENSG00000258667.1	HIF1A-AS2	Liver	1.199234368353892e-06	GTEx
ENSG00000023608.4	SNAPC1	Liver	3.64100382815823e-05	GTEx
ENSG00000279633.1	RP11-442G21.2	Liver	8.96469587409613e-07	GTEx
ENSG00000139973.16	SYT16	Liver	0.0	GTEx
ENSG00000258956.2	COX4I1P1	Liver	0.0	GTEx
ENSG00000258842.1	RP11-355I22.5	Liver	0.0	GTEx
ENSG00000186369.10	LINC00643	Liver	0.0	GTEx
ENSG00000258903.1	RP11-355I22.2	Liver	0.0	GTEx
ENSG00000259142.1	LINC00644	Liver	0.0	GTEx
ENSG00000270852.1	RP11-355I22.8	Liver	0.0	GTEx
ENSG00000258638.2	RP11-395B20.2	Liver	0.0	GTEx
ENSG00000258877.2	ATP5A1P4	Liver	0.0	GTEx
ENSG00000140015.19	KCNH5	Liver	0.0	GTEx
ENSG00000258995.1	PARP1P2	Liver	0.0	GTEx
ENSG00000259093.1	RP11-1112J20.2	Liver	0.0	GTEx
ENSG00000126785.12	RHOJ	Liver	2.08762228838792e-05	GTEx
ENSG00000258943.1	RP11-696D21.2	Liver	0.0	GTEx
ENSG00000179600.3	GPHB5	Liver	0.0	GTEx
ENSG00000154001.13	PPP2R5E	Liver	8.722245852828584e-05	GTEx
ENSG00000252800.1	SCARNA20	Liver	0.0	GTEx
ENSG00000261242.1	CTD-2302E22.4	Liver	1.3764355593364525e-06	GTEx
ENSG00000205767.4	CTD-2302E22.1	Liver	0.0	GTEx
ENSG00000270878.1	CTD-2302E22.5	Liver	4.5367928541046366e-06	GTEx
ENSG00000140006.11	WDR89	Liver	6.745214802211825e-05	GTEx
ENSG00000258645.2	HSPE1P2	Liver	9.292216078264568e-06	GTEx
ENSG00000202490.1	RNU6-597P	Liver	0.0	GTEx
ENSG00000206822.1	Y_RNA	Liver	0.0	GTEx
ENSG00000207172.1	RNU6-1162P	Liver	0.0	GTEx
ENSG00000274015.1	CTD-2302E22.6	Liver	2.574223734581029e-06	GTEx
ENSG00000200693.2	U3	Liver	3.119523606975755e-05	GTEx
ENSG00000126821.7	SGPP1	Liver	0.00023751595065929393	GTEx
ENSG00000258778.2	RP11-804M7.1	Liver	0.0	GTEx
ENSG00000252749.1	RNU7-116P	Liver	0.0	GTEx
ENSG00000258411.2	RP11-804M7.2	Liver	0.0	GTEx
ENSG00000270912.1	RPS28P1	Liver	0.0	GTEx
ENSG00000202182.1	Y_RNA	Liver	0.0	GTEx
ENSG00000054654.16	SYNE2	Liver	9.950659293917482e-05	GTEx
ENSG00000140009.18	ESR2	Liver	2.7401105912377713e-06	GTEx
ENSG00000221537.1	MIR548H1	Liver	0.0	GTEx
ENSG00000214770.2	RP11-544I20.2	Liver	2.7196937473415567e-07	GTEx
ENSG00000234911.1	TEX21P	Liver	5.897915780518929e-06	GTEx
ENSG00000258809.1	CTD-2555O16.1	Liver	0.0	GTEx
ENSG00000271511.1	RP11-712C19.1	Liver	2.076563164610804e-06	GTEx
ENSG00000100714.15	MTHFD1	Liver	0.0006179498085920885	GTEx
ENSG00000258824.2	CTD-2555O16.2	Liver	6.1871544023819655e-06	GTEx
ENSG00000272909.1	CTD-2555O16.4	Liver	6.10378562313909e-05	GTEx
ENSG00000089775.11	ZBTB25	Liver	4.5878349638451726e-05	GTEx
ENSG00000179841.8	AKAP5	Liver	5.6980008507018284e-06	GTEx
ENSG00000126804.13	ZBTB1	Liver	0.00012612505316886432	GTEx
ENSG00000259116.1	RP11-973N13.4	Liver	5.0642279880901735e-06	GTEx
ENSG00000259160.1	RP11-973N13.5	Liver	0.0	GTEx
ENSG00000126803.9	HSPA2	Liver	1.8800510421097406e-05	GTEx
ENSG00000165807.7	PPP1R36	Liver	1.6518928115695448e-06	GTEx
ENSG00000259076.1	RP11-973N13.3	Liver	0.0	GTEx
ENSG00000259010.1	RP11-973N13.2	Liver	0.0	GTEx
ENSG00000126822.16	PLEKHG3	Liver	0.00016877073585708208	GTEx
ENSG00000070182.19	SPTB	Liver	2.36665248830285e-06	GTEx
ENSG00000284269.1	MIR7855	Liver	0.0	GTEx
ENSG00000252497.1	RPPH1-2P	Liver	0.0	GTEx
ENSG00000258289.8	CHURC1	Liver	0.000139906422798809	GTEx
ENSG00000176153.11	GPX2	Liver	0.0036656741811994893	GTEx
ENSG00000139998.14	RAB15	Liver	0.0002076563164610804	GTEx
ENSG00000257365.7	FNTB	Liver	0.00010994470438111442	GTEx
ENSG00000272158.1	RP11-840I19.5	Liver	1.1360272224585282e-06	GTEx
ENSG00000125952.18	MAX	Liver	0.00022960442364951085	GTEx
ENSG00000266531.1	MIR4706	Liver	0.0	GTEx
ENSG00000259118.5	RP11-840I19.3	Liver	1.926839642705232e-06	GTEx
ENSG00000222985.1	RNU2-14P	Liver	0.0	GTEx
ENSG00000255002.1	CTD-2509G16.2	Liver	0.0	GTEx
ENSG00000258878.1	CTD-2509G16.3	Liver	0.0	GTEx
ENSG00000258760.1	CTD-2509G16.5	Liver	0.0	GTEx
ENSG00000258613.1	RPL21P7	Liver	0.0	GTEx
ENSG00000214759.3	CTD-2509G16.1	Liver	0.0	GTEx
ENSG00000259078.2	PTBP1P	Liver	0.0	GTEx
ENSG00000266740.1	MIR4708	Liver	0.0	GTEx
ENSG00000033170.16	FUT8	Liver	1.1502339430029776e-05	GTEx
ENSG00000276116.2	FUT8-AS1	Liver	1.3680136112292643e-06	GTEx
ENSG00000180662.8	RPL21P8	Liver	0.0	GTEx
ENSG00000207781.1	MIR625	Liver	0.0	GTEx
ENSG00000258980.1	EIF1AXP2	Liver	0.0	GTEx
ENSG00000258629.1	CTD-2014B16.1	Liver	0.0	GTEx
ENSG00000258960.1	CTD-2014B16.2	Liver	0.0	GTEx
ENSG00000258847.1	CTD-2014B16.3	Liver	5.646958740961293e-07	GTEx
ENSG00000277651.1	CTD-2014B16.5	Liver	2.128455976180349e-06	GTEx
ENSG00000224861.1	YBX1P1	Liver	1.138664398128456e-05	GTEx
ENSG00000258502.5	RP11-783L4.1	Liver	0.0	GTEx
ENSG00000200860.1	Y_RNA	Liver	0.0	GTEx
ENSG00000258561.1	RP11-72M17.1	Liver	5.330497660569971e-06	GTEx
ENSG00000196553.14	LINC00238	Liver	2.1054870267971075e-05	GTEx
ENSG00000171723.15	GPHN	Liver	0.00017745640153126328	GTEx
ENSG00000258796.1	CTD-2560C21.1	Liver	0.0	GTEx
ENSG00000258490.1	RP11-862P13.1	Liver	0.0	GTEx
ENSG00000172717.15	FAM71D	Liver	1.6197362824330073e-06	GTEx
ENSG00000258988.1	RP11-125H8.1	Liver	1.2362398979157806e-06	GTEx
ENSG00000072415.8	MPP5	Liver	9.50574223734581e-05	GTEx
ENSG00000100554.11	ATP6V1D	Liver	0.0001431305827307529	GTEx
ENSG00000199755.1	Y_RNA	Liver	0.0	GTEx
ENSG00000134001.12	EIF2S1	Liver	0.00015413866439812845	GTEx
ENSG00000100558.8	PLEK2	Liver	0.00015535516801361122	GTEx
ENSG00000265993.1	MIR5694	Liver	0.0	GTEx
ENSG00000198133.8	TMEM229B	Liver	4.512122501063377e-06	GTEx
ENSG00000054690.13	PLEKHH1	Liver	2.305401956614207e-05	GTEx
ENSG00000100564.8	PIGH	Liver	0.0001645342407486176	GTEx
ENSG00000259502.1	RP11-643G16.3	Liver	1.2267971076137815e-06	GTEx
ENSG00000259648.1	RP11-643G16.4	Liver	6.910250957039558e-07	GTEx
ENSG00000281228.1	AL132640.1	Liver	0.0	GTEx
ENSG00000201529.1	Y_RNA	Liver	0.0	GTEx
ENSG00000081181.7	ARG2	Liver	1.4738409187579753e-05	GTEx
ENSG00000100568.10	VTI1B	Liver	0.0002309655465759251	GTEx
ENSG00000258626.2	COX7A2P1	Liver	1.7686091025095704e-06	GTEx
ENSG00000272253.1	RNA5SP386	Liver	0.0	GTEx
ENSG00000072042.12	RDH11	Liver	0.0009105912377711611	GTEx
ENSG00000139988.9	RDH12	Liver	1.9923436835389193e-05	GTEx
ENSG00000241542.3	RN7SL369P	Liver	0.0	GTEx
ENSG00000258618.2	RPL21P9	Liver	0.0	GTEx
ENSG00000271697.1	RP11-1012A1.10	Liver	0.0	GTEx
ENSG00000072121.15	ZFYVE26	Liver	4.894087622288388e-05	GTEx
ENSG00000239820.3	RN7SL213P	Liver	0.0	GTEx
ENSG00000258759.1	RP11-1012A1.7	Liver	0.0	GTEx
ENSG00000182185.18	RAD51B	Liver	3.7209698000850702e-06	GTEx
ENSG00000274666.1	CTD-2566J3.2	Liver	0.0	GTEx
ENSG00000258837.1	CTD-2566J3.1	Liver	0.0	GTEx
ENSG00000244677.3	RN7SL706P	Liver	0.0	GTEx
ENSG00000243546.3	RN7SL108P	Liver	0.0	GTEx
ENSG00000240210.3	RP11-204K16.1	Liver	0.0	GTEx
ENSG00000258477.1	PPIAP6	Liver	6.535091450446618e-07	GTEx
ENSG00000259038.1	CTD-2325P2.4	Liver	2.651637601020842e-05	GTEx
ENSG00000258623.1	CTD-2325P2.3	Liver	0.0	GTEx
ENSG00000242941.1	RPL12P7	Liver	0.0	GTEx
ENSG00000207089.1	RNU6-921P	Liver	0.0	GTEx
ENSG00000185650.9	ZFP36L1	Liver	0.0018613356018715441	GTEx
ENSG00000270975.1	MAGOH3P	Liver	0.0	GTEx
ENSG00000258565.1	BLZF2P	Liver	0.0	GTEx
ENSG00000072110.13	ACTN1	Liver	0.000494002552105487	GTEx
ENSG00000258967.1	HMGN1P3	Liver	4.841344108889835e-05	GTEx
ENSG00000258531.2	BANF1P1	Liver	4.896639727775415e-06	GTEx
ENSG00000259062.2	ACTN1-AS1	Liver	1.0524032326669503e-06	GTEx
ENSG00000242293.1	RPS29P1	Liver	0.0	GTEx
ENSG00000139990.17	DCAF5	Liver	0.0002274776690769885	GTEx
ENSG00000259165.1	DDX18P1	Liver	1.9489578902594642e-06	GTEx
ENSG00000206768.1	Y_RNA	Liver	0.0	GTEx
ENSG00000276063.1	RP11-817G13.3	Liver	0.0	GTEx
ENSG00000258957.1	RP11-363J20.1	Liver	5.855380689068482e-07	GTEx
ENSG00000081177.18	EXD2	Liver	5.377286261165461e-05	GTEx
ENSG00000258520.1	RP11-363J20.2	Liver	0.0	GTEx
ENSG00000100626.16	GALNT16	Liver	8.585282858358145e-06	GTEx
ENSG00000280073.1	CTD-2525P14.5	Liver	3.7524457677584006e-06	GTEx
ENSG00000100632.10	ERH	Liver	0.0007363675031901318	GTEx
ENSG00000029364.11	SLC39A9	Liver	0.00030276478094427904	GTEx
ENSG00000175985.9	PLEKHD1	Liver	7.493832411739686e-07	GTEx
ENSG00000244237.1	RP11-1046B16.1	Liver	0.0	GTEx
ENSG00000267909.2	CCDC177	Liver	1.2027222458528286e-06	GTEx
ENSG00000100647.7	SUSD6	Liver	0.0001404849000425351	GTEx
ENSG00000273797.1	RP11-1046B16.3	Liver	2.021267545725223e-06	GTEx
ENSG00000100650.15	SRSF5	Liver	0.0018034878774989367	GTEx
ENSG00000100652.4	SLC10A1	Liver	0.0016042535091450446	GTEx
ENSG00000221060.1	SNORA11	Liver	0.0	GTEx
ENSG00000198732.10	SMOC1	Liver	0.0006591237771161208	GTEx
ENSG00000242071.3	RPL7AP6	Liver	3.390046788600596e-05	GTEx
ENSG00000100678.18	SLC8A3	Liver	5.803487877498936e-07	GTEx
ENSG00000258422.5	RP11-486O13.2	Liver	0.0	GTEx
ENSG00000274330.1	RP11-486O13.5	Liver	0.0	GTEx
ENSG00000270610.1	RP11-486O13.3	Liver	0.0	GTEx
ENSG00000235812.4	ADAM21P1	Liver	0.0	GTEx
ENSG00000259033.1	RP11-718G2.5	Liver	0.0	GTEx
ENSG00000133983.14	COX16	Liver	0.00034785197788175245	GTEx
ENSG00000222640.1	RNU2-51P	Liver	2.4347086346235644e-06	GTEx
ENSG00000213463.4	SYNJ2BP	Liver	0.00016427052318162484	GTEx
ENSG00000257759.2	RP11-486O13.4	Liver	0.0	GTEx
ENSG00000139985.6	ADAM21	Liver	9.232666950233942e-07	GTEx
ENSG00000259158.3	ADAM20P1	Liver	1.1608677158655891e-05	GTEx
ENSG00000252263.1	RNU6-659P	Liver	0.0	GTEx
ENSG00000134007.3	ADAM20	Liver	1.4540195661420673e-06	GTEx
ENSG00000274397.1	CTD-2540L5.9	Liver	0.0	GTEx
ENSG00000133997.11	MED6	Liver	0.00010082518077413867	GTEx
ENSG00000258951.1	KRT18P7	Liver	1.6712888132709484e-06	GTEx
ENSG00000245466.1	CTD-2540L5.6	Liver	0.0	GTEx
ENSG00000133985.2	TTC9	Liver	1.0058698426201616e-05	GTEx
ENSG00000258689.1	LINC01269	Liver	0.0	GTEx
ENSG00000006432.15	MAP3K9	Liver	2.2135261590812424e-05	GTEx
ENSG00000259153.1	RP6-65G23.3	Liver	3.345810293492131e-06	GTEx
ENSG00000275630.1	RP6-65G23.5	Liver	8.261165461505741e-06	GTEx
ENSG00000258431.1	RP1-292L20.2	Liver	0.0	GTEx
ENSG00000274818.1	RP1-292L20.3	Liver	2.8898341131433435e-05	GTEx
ENSG00000100731.15	PCNX1	Liver	7.134836239897916e-05	GTEx
ENSG00000258930.1	RP5-1163L11.2	Liver	0.0	GTEx
ENSG00000258966.1	GTF3AP2	Liver	0.0	GTEx
ENSG00000258571.1	PTTG4P	Liver	1.6311356869417272e-06	GTEx
ENSG00000269927.1	RP6-91H8.3	Liver	0.0	GTEx
